id,found_at,status,title,company,location,source,url
greenhouse_airbnb_7592146,2026-07-11 18:21:50 UTC,To Apply,"Senior Staff Machine Learning Engineer, Trust",airbnb,Remote - USA,Greenhouse,https://careers.airbnb.com/positions/7592146?gh_jid=7592146
greenhouse_airbnb_8024316,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Community Support Engineering",airbnb,"San Francisco, CA",Greenhouse,https://careers.airbnb.com/positions/8024316?gh_jid=8024316
greenhouse_airbnb_7454348,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Listings and Host Tools Data and AI",airbnb,Remote-USA,Greenhouse,https://careers.airbnb.com/positions/7454348?gh_jid=7454348
greenhouse_coinbase_8020892,2026-07-11 18:21:50 UTC,To Apply,Analytics Engineer,coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/8020892?gh_jid=8020892
greenhouse_coinbase_8024880,2026-07-11 18:21:50 UTC,To Apply,"Analytics Engineer, GFCO Analytics",coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/8024880?gh_jid=8024880
greenhouse_coinbase_7736521,2026-07-11 18:21:50 UTC,To Apply,Senior Analytics Engineer (Platform - Financial Analytics),coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/7736521?gh_jid=7736521
greenhouse_coinbase_7847431,2026-07-11 18:21:50 UTC,To Apply,"Senior Site Reliability Engineer, Core AI Infrastructure",coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/7847431?gh_jid=7847431
greenhouse_coinbase_7711287,2026-07-11 18:21:50 UTC,To Apply,"Senior Staff Software Engineer, Data Platform",coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/7711287?gh_jid=7711287
greenhouse_coinbase_7891045,2026-07-11 18:21:50 UTC,To Apply,Staff Machine Learning Engineer(Platform - Identity),coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/7891045?gh_jid=7891045
greenhouse_coinbase_7991691,2026-07-11 18:21:50 UTC,To Apply,"Staff Site Reliability Engineer, Core AI Infrastructure",coinbase,Remote - USA,Greenhouse,https://www.coinbase.com/careers/positions/7991691?gh_jid=7991691
greenhouse_databricks_8625462002,2026-07-11 18:21:50 UTC,To Apply,"Applied AI Engineer, Learning Intelligence",databricks,United States,Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8625462002
greenhouse_databricks_8297797002,2026-07-11 18:21:50 UTC,To Apply,Senior GenAI Research Engineer - Optimization and Kernels,databricks,"Mountain View, California; San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8297797002
greenhouse_databricks_6954585002,2026-07-11 18:21:50 UTC,To Apply,Senior Machine Learning Engineer - GenAI Platform ,databricks,"San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=6954585002
greenhouse_databricks_8582276002,2026-07-11 18:21:50 UTC,To Apply,"Senior Software Engineer, AI Runtime",databricks,"Mountain View, California; San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8582276002
greenhouse_databricks_8540267002,2026-07-11 18:21:50 UTC,To Apply,Senior Staff Applied AI Engineer - Context Retrieval,databricks,"Mountain View, California; San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8540267002
greenhouse_databricks_8570023002,2026-07-11 18:21:50 UTC,To Apply,Specialist Solutions Architect - Data Engineering & Warehousing,databricks,United States,Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8570023002
greenhouse_databricks_8546365002,2026-07-11 18:21:50 UTC,To Apply,Sr. AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector,databricks,"Maryland; Virginia; Washington, D.C.",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8546365002
greenhouse_databricks_6322654002,2026-07-11 18:21:50 UTC,To Apply,"Sr. Product Manager, Data Engineering",databricks,"San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=6322654002
greenhouse_databricks_8568122002,2026-07-11 18:21:50 UTC,To Apply,Sr. Specialist Solutions Architect - Data Engineering & Warehousing,databricks,United States,Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8568122002
greenhouse_databricks_8401114002,2026-07-11 18:21:50 UTC,To Apply,Staff Machine Learning Engineer ,databricks,"San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8401114002
greenhouse_databricks_8614863002,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, CustomerLake (ML/LLM)",databricks,"New York City, New York",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8614863002
greenhouse_databricks_8604954002,2026-07-11 18:21:50 UTC,To Apply,"Staff Research Engineer, Data Agents",databricks,"San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8604954002
greenhouse_databricks_8026634002,2026-07-11 18:21:50 UTC,To Apply,"Staff Security Software Engineer, AI Security",databricks,Remote - California,Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8026634002
greenhouse_databricks_7882009002,2026-07-11 18:21:50 UTC,To Apply,"Staff Security Software Engineer, AI Security Engineering ",databricks,Remote - California,Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=7882009002
greenhouse_databricks_8560783002,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, AI Native Web Platform",databricks,"Mountain View, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8560783002
greenhouse_databricks_8582271002,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, AI Runtime",databricks,"Mountain View, California; San Francisco, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8582271002
greenhouse_databricks_8578177002,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, AI Search",databricks,"Mountain View, California",Greenhouse,https://databricks.com/company/careers/open-positions/job?gh_jid=8578177002
greenhouse_instacart_7793391,2026-07-11 18:21:50 UTC,To Apply,"Senior Applied Scientist II, Ads Optimization",instacart,United States - Remote,Greenhouse,https://instacart.careers/job/?gh_jid=7793391
greenhouse_instacart_7963838,2026-07-11 18:21:50 UTC,To Apply,"Senior Machine Learning Engineer II, Ads Response Prediction",instacart,United States - Remote,Greenhouse,https://instacart.careers/job/?gh_jid=7963838
greenhouse_instacart_7565508,2026-07-11 18:21:50 UTC,To Apply,"Senior Machine Learning Engineer II, Search & Recommendations Ranking",instacart,US - Remote,Greenhouse,https://instacart.careers/job/?gh_jid=7565508
greenhouse_instacart_7793089,2026-07-11 18:21:50 UTC,To Apply,"Senior Machine Learning Engineer, Operations Research",instacart,United States - Remote,Greenhouse,https://instacart.careers/job/?gh_jid=7793089
greenhouse_instacart_7778618,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, Data Infrastructure",instacart,United States - Remote,Greenhouse,https://instacart.careers/job/?gh_jid=7778618
greenhouse_robinhood_7960680,2026-07-11 18:21:50 UTC,To Apply,Machine Learning Engineer,robinhood,"Bellevue, WA",Greenhouse,https://boards.greenhouse.io/robinhood/jobs/7960680?t=gh_src=&gh_jid=7960680
greenhouse_robinhood_7729014,2026-07-11 18:21:50 UTC,To Apply,"Senior Staff Software Engineer, Data Platform",robinhood,"Bellevue, WA",Greenhouse,https://boards.greenhouse.io/robinhood/jobs/7729014?t=gh_src=&gh_jid=7729014
greenhouse_asana_7964335,2026-07-11 18:21:50 UTC,To Apply,"Senior Software Engineer, AI Developer Experience",asana,New York City,Greenhouse,https://www.asana.com/jobs/apply/7964335?gh_jid=7964335
greenhouse_asana_8003380,2026-07-11 18:21:50 UTC,To Apply,"Senior Software Engineer, AI Retrieval ",asana,New York City,Greenhouse,https://www.asana.com/jobs/apply/8003380?gh_jid=8003380
greenhouse_asana_7964388,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, AI Developer Experience",asana,New York City,Greenhouse,https://www.asana.com/jobs/apply/7964388?gh_jid=7964388
greenhouse_pinterest_7908460,2026-07-11 18:21:50 UTC,To Apply,"Director, Machine Learning Engineering – Content & User Understanding",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7908460
greenhouse_pinterest_6121450,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Engineer, Core Engineering",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6121450
greenhouse_pinterest_7697137,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Engineer II, Computer Vision Applied Science ",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7697137
greenhouse_pinterest_7473497,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Engineer II, Core Engineering ",pinterest,"Toronto, ON, CA",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7473497
greenhouse_pinterest_6121543,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Engineer, Monetization Engineering",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6121543
greenhouse_pinterest_7075176,2026-07-11 18:21:50 UTC,To Apply,"Manager II, Machine Learning Engineering, Core Engineering ",pinterest,"San Francisco, CA, US;  Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7075176
greenhouse_pinterest_6963868,2026-07-11 18:21:50 UTC,To Apply,"Principal Machine Learning Engineer, Ads Delivery",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6963868
greenhouse_pinterest_6894747,2026-07-11 18:21:50 UTC,To Apply,"Sr. Machine Learning Engineer, Applied Science",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6894747
greenhouse_pinterest_5691478,2026-07-11 18:21:50 UTC,To Apply,"Sr. Machine Learning Engineer, Content Shopping",pinterest,"Toronto, ON, CA",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=5691478
greenhouse_pinterest_6121464,2026-07-11 18:21:50 UTC,To Apply,"Sr. Machine Learning Engineer, Core Engineering ",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6121464
greenhouse_pinterest_6121551,2026-07-11 18:21:50 UTC,To Apply,"Sr. Machine Learning Engineer, Monetization Engineering",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=6121551
greenhouse_pinterest_7494938,2026-07-11 18:21:50 UTC,To Apply,"Sr. Machine Learning Engineer, Responsible AI– Applied Research Science",pinterest,"San Francisco, CA, US; Remote, CA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7494938
greenhouse_pinterest_7919043,2026-07-11 18:21:50 UTC,To Apply,"Sr. Staff Machine Learning Engineer, Content Ecosystem",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7919043
greenhouse_pinterest_7724254,2026-07-11 18:21:50 UTC,To Apply,"Sr. Staff Machine Learning Engineer, Content Quality",pinterest,"San Francisco, CA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7724254
greenhouse_pinterest_8036258,2026-07-11 18:21:50 UTC,To Apply,"Sr. Staff Machine Learning Engineer, Monetization Engineering",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=8036258
greenhouse_pinterest_7746946,2026-07-11 18:21:50 UTC,To Apply,"Sr. Staff Software Engineer, Data Product Platform",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7746946
greenhouse_pinterest_7679180,2026-07-11 18:21:50 UTC,To Apply,Staff Machine Learning Engineer,pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7679180
greenhouse_pinterest_7902034,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Ads Advanced Conversion Modeling",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7902034
greenhouse_pinterest_8011452,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Ads Conversion Core Modeling",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=8011452
greenhouse_pinterest_8049465,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Merchants ",pinterest,"Toronto, ON, CA, Remote, Canada ",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=8049465
greenhouse_pinterest_7494765,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Engineer, Programmatic Ads",pinterest,"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7494765
greenhouse_pinterest_7960984,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, Trends Machine Learning Infrastructure ",pinterest,"San Francisco, CA, US; Remote, US",Greenhouse,https://www.pinterestcareers.com/jobs/?gh_jid=7960984
greenhouse_affirm_7719651003,2026-07-11 18:21:50 UTC,To Apply,Machine Learning Engineer II (Servicing ML),affirm,Remote US,Greenhouse,https://job-boards.greenhouse.io/affirm/jobs/7719651003
greenhouse_affirm_7710178003,2026-07-11 18:21:50 UTC,To Apply,"Manager, Machine Learning Engineering (Fraud)",affirm,Remote US,Greenhouse,https://job-boards.greenhouse.io/affirm/jobs/7710178003
greenhouse_affirm_7723636003,2026-07-11 18:21:50 UTC,To Apply,"Manager, Machine Learning Engineering (Underwriting) ",affirm,Remote US,Greenhouse,https://job-boards.greenhouse.io/affirm/jobs/7723636003
greenhouse_affirm_7550522003,2026-07-11 18:21:50 UTC,To Apply,"Senior Staff Machine Learning Engineer, (Machine Learning)",affirm,Remote US,Greenhouse,https://job-boards.greenhouse.io/affirm/jobs/7550522003
greenhouse_anthropic_4956672008,2026-07-11 18:21:50 UTC,To Apply,Data Engineer,anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4956672008
greenhouse_anthropic_5125387008,2026-07-11 18:21:50 UTC,To Apply,"Data Engineering Manager, Product",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5125387008
greenhouse_anthropic_5209711008,2026-07-11 18:21:50 UTC,To Apply,"Manager, Applied AI Engineering",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5209711008
greenhouse_anthropic_5277834008,2026-07-11 18:21:50 UTC,To Apply,"Manager, Applied AI Engineering,  Beneficial Deployments (Life Sciences)",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5277834008
greenhouse_anthropic_4949336008,2026-07-11 18:21:50 UTC,To Apply,"ML/Research Engineer, Safeguards",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4949336008
greenhouse_anthropic_5240422008,2026-07-11 18:21:50 UTC,To Apply,"[P] Data Engineer, Safeguards",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5240422008
greenhouse_anthropic_5254364008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Code RL (Reinforcement Learning)",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5254364008
greenhouse_anthropic_5285246008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Computer Use",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5285246008
greenhouse_anthropic_5025624008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Cybersecurity RL (Reinforcement Learning)",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5025624008
greenhouse_anthropic_4669581008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Discovery",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4669581008
greenhouse_anthropic_5271380008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Domain Scaling",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5271380008
greenhouse_anthropic_5071132008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Economic Research Data Platform",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5071132008
greenhouse_anthropic_4980430008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Interpretability",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4980430008
greenhouse_anthropic_5197337008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Knowledge Foundations",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5197337008
greenhouse_anthropic_4017331008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Knowledge Team",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4017331008
greenhouse_anthropic_5265365008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Life Sciences",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5265365008
greenhouse_anthropic_4613568008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Machine Learning (Reinforcement Learning) ",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4613568008
greenhouse_anthropic_5198108008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Machine Learning (RL Velocity)",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5198108008
greenhouse_anthropic_5198255008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Model Evaluations",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5198255008
greenhouse_anthropic_5160330008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Performance RL (Reinforcement Learning) ",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5160330008
greenhouse_anthropic_4938432008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Pretraining Scaling",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4938432008
greenhouse_anthropic_4613592008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Production Model Post-Training",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4613592008
greenhouse_anthropic_4616971008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer/Research Scientist, Pre-training",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4616971008
greenhouse_anthropic_4951814008,2026-07-11 18:21:50 UTC,To Apply," Research Engineer / Research Scientist, Tokens",anthropic,"New York City, NY; New York City, NY | Seattle, WA; San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4951814008
greenhouse_anthropic_5278065008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Rule of Law",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5278065008
greenhouse_anthropic_4631822008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer / Scientist, Alignment",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4631822008
greenhouse_anthropic_5076477008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer / Scientist, Frontier Red Team (Cyber)",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5076477008
greenhouse_anthropic_5191785008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer (Senior Staff+), Safeguards Labs",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5191785008
greenhouse_anthropic_5061517008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Universes",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5061517008
greenhouse_anthropic_5074217008,2026-07-11 18:21:50 UTC,To Apply,"Research Engineer, Visual Knowledge Work",anthropic,"New York City, NY; San Francisco, CA; Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5074217008
greenhouse_anthropic_4593216008,2026-07-11 18:21:50 UTC,To Apply,"Staff Research Engineer, Discovery Team",anthropic,"San Francisco, CA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/4593216008
greenhouse_anthropic_5113224008,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, AI Reliability",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5113224008
greenhouse_anthropic_5301750008,2026-07-11 18:21:50 UTC,To Apply,"Staff+ Software Engineer, Databases",anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Greenhouse,https://job-boards.greenhouse.io/anthropic/jobs/5301750008
greenhouse_scaleai_4520320005,2026-07-11 18:21:50 UTC,To Apply,"AI Infrastructure Engineer, Model Serving Platform",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4520320005
greenhouse_scaleai_4625345005,2026-07-11 18:21:50 UTC,To Apply," Machine Learning Research Engineer, Agent Data Foundation - Enterprise GenAI",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4625345005
greenhouse_scaleai_4625344005,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Research Engineer, Agents - Enterprise GenAI",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4625344005
greenhouse_scaleai_4625341005,2026-07-11 18:21:50 UTC,To Apply,"Machine Learning Systems Research Engineer, Agent Post-training - Enterprise GenAI",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4625341005
greenhouse_scaleai_4534631005,2026-07-11 18:21:50 UTC,To Apply,"ML Research Engineer, ML Systems",scaleai,"San Francisco, CA; Seattle, WA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4534631005
greenhouse_scaleai_4713597005,2026-07-11 18:21:50 UTC,To Apply,"Senior Data Engineer, Public Sector",scaleai,"Washington, DC",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4713597005
greenhouse_scaleai_4658162005,2026-07-11 18:21:50 UTC,To Apply,"Senior/Staff Machine Learning Research Engineer, General Agents, Enterprise GenAI",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4658162005
greenhouse_scaleai_4708221005,2026-07-11 18:21:50 UTC,To Apply,"Software Engineer, Data Infrastructure",scaleai,"New York, NY; Washington, DC",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4708221005
greenhouse_scaleai_4363623005,2026-07-11 18:21:50 UTC,To Apply,"Software Engineer, Frontier AI Infrastructure",scaleai,"San Francisco, CA; St. Louis, MO; New York, NY; Washington, DC",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4363623005
greenhouse_scaleai_4625337005,2026-07-11 18:21:50 UTC,To Apply,"Staff Machine Learning Research Engineer, Agent Post-training - Enterprise GenAI",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4625337005
greenhouse_scaleai_4649903005,2026-07-11 18:21:50 UTC,To Apply,"Staff Software Engineer, Data Platform",scaleai,"San Francisco, CA; New York, NY",Greenhouse,https://job-boards.greenhouse.io/scaleai/jobs/4649903005
greenhouse_twilio_8008538,2026-07-11 18:21:50 UTC,To Apply,"Staff, Analytics Engineer, GTM Data Science & Analytics",twilio,Remote - US,Greenhouse,https://job-boards.greenhouse.io/twilio/jobs/8008538
greenhouse_twilio_7061880,2026-07-11 18:21:50 UTC,To Apply,Staff Machine Learning Engineer,twilio,Remote - US,Greenhouse,https://job-boards.greenhouse.io/twilio/jobs/7061880
greenhouse_gitlab_8565469002,2026-07-11 18:21:50 UTC,To Apply,AI Engineer,gitlab,"Remote, US",Greenhouse,https://job-boards.greenhouse.io/gitlab/jobs/8565469002
greenhouse_gitlab_8548545002,2026-07-11 18:21:50 UTC,To Apply,Senior AI Engineer,gitlab,"Remote, US",Greenhouse,https://job-boards.greenhouse.io/gitlab/jobs/8548545002
